starts at 16ft and each space = +1ft
x, y, z, yaw
-0.05527135357260704 0.43838056921958923 5.070000171661377 -57.941746813440474
-0.055740129202604294 0.44209858775138855 5.113000392913818 -53.157565876658126
-0.055740129202604294 0.43361353874206543 5.113000392913818 -71.13630496470527
-0.05482438951730728 0.42648983001708984 5.029000282287598 -63.91572963263546
-0.05482438951730728 0.42648983001708984 5.029000282287598 -55.903472529658906
-0.05482438951730728 0.4348354637622833 5.029000282287598 -53.85625931369656
-0.054377421736717224 0.42301279306411743 4.988000392913818 -55.60411761442025
-0.05527135357260704 0.43838056921958923 5.070000171661377 -33.77847867456297
-0.05482438951730728 0.42648983001708984 5.029000282287598 -58.59776105939386
-0.055740129202604294 0.43361353874206543 5.113000392913818 -55.83250221580392
-0.05482438951730728 0.42648983001708984 5.029000282287598 -62.8218353979766

-0.14321425557136536 0.41731885075569153 4.648000240325928 39.77699919806187
-0.1442926675081253 0.4204612970352173 4.683000087738037 54.879013793457744
-0.14654195308685303 0.4270155727863312 4.75600004196167 39.94785851614998
-0.1442926675081253 0.4204612970352173 4.683000087738037 29.96661784253837
-0.1442926675081253 0.4204612970352173 4.683000087738037 29.386713555089443
-0.1442926675081253 0.4204612970352173 4.683000087738037 45.136098495982
-0.1442926675081253 0.4204612970352173 4.683000087738037 24.816186604246496
-0.1442926675081253 0.4204612970352173 4.683000087738037 45.58858135371378
-0.1442926675081253 0.4204612970352173 4.683000087738037 6.827382676340292
-0.14321425557136536 0.41731885075569153 4.648000240325928 23.897059372743726
-0.14654195308685303 0.4270155727863312 4.75600004196167 48.97977861387781

-0.21813493967056274 0.4139386713504791 4.446000099182129 30.888038014968316
-0.21970495581626892 0.40948671102523804 4.478000164031982 -17.554510547315672
-0.21656490862369537 0.40363427996635437 4.414000034332275 10.651696478208123
-0.21813493967056274 0.4065605103969574 4.446000099182129 49.9849580739876
-0.21813493967056274 0.4065605103969574 4.446000099182129 45.190319400615806
-0.21813493967056274 0.4065605103969574 4.446000099182129 47.68810983458255
-0.21970495581626892 0.40948671102523804 4.478000164031982 54.41309572396679
-0.21656490862369537 0.40363427996635437 4.414000034332275 49.790742038703854
-0.21813493967056274 0.4065605103969574 4.446000099182129 34.313478073162244
-0.21813493967056274 0.4065605103969574 4.446000099182129 50.06548963204142
-0.21813493967056274 0.4065605103969574 4.446000099182129 49.45428128704063

-0.2840331196784973 0.36973297595977783 4.118000030517578 -53.59134633532932
-0.2802395820617676 0.36479485034942627 4.063000202178955 -35.85200908388515
-0.2783772945404053 0.36237066984176636 4.0360002517700195 -46.706803514839514
-0.2716807723045349 0.36237066984176636 4.0360002517700195 -24.65530258659099
-0.2802395820617676 0.36479485034942627 4.063000202178955 -35.177881242181144
-0.2821018695831299 0.3672190308570862 4.090000152587891 -55.609150715005285
-0.2802395820617676 0.36479485034942627 4.063000202178955 -22.516685098595474
-0.2802395820617676 0.36479485034942627 4.063000202178955 -37.10297227204435
-0.2802395820617676 0.36479485034942627 4.063000202178955 -28.678350262881523
-0.2802395820617676 0.36479485034942627 4.063000202178955 -40.34674178914366
-0.2821018695831299 0.3672190308570862 4.090000152587891 -40.14091297851499
-0.2840331196784973 0.36289915442466736 4.118000030517578 -47.983346718605326

-0.3408043384552002 0.3379492461681366 3.764000177383423 -2.96352741074935
-0.3408043384552002 0.3379492461681366 3.764000177383423 7.785304575930908
-0.3450598418712616 0.3421691060066223 3.811000108718872 11.608216326525607
-0.3408043384552002 0.3379492461681366 3.764000177383423 4.0622926396349754
-0.3408043384552002 0.3379492461681366 3.764000177383423 8.04589632604143
-0.3428868055343628 0.33372974395751953 3.7870001792907715 8.696828456247331
-0.3450598418712616 0.3421691060066223 3.811000108718872 -6.680459640933094
-0.3428868055343628 0.3400143086910248 3.7870001792907715 18.869755078794284
-0.3450598418712616 0.3358447551727295 3.811000108718872 -9.812303166794436
-0.3450598418712616 0.3358447551727295 3.811000108718872 -9.923654776824193
-0.3428868055343628 0.33372974395751953 3.7870001792907715 28.545558131742695
-0.3450598418712616 0.3358447551727295 3.811000108718872 4.357102321930242
-0.3428868055343628 0.33372974395751953 3.7870001792907715 -6.475336489418794

-0.2169463336467743 0.3381241261959076 3.390000104904175 22.73772490239719
-0.2101372331380844 0.33622902631759644 3.371000051498413 17.126843727909417
-0.2113216370344162 0.3381241261959076 3.390000104904175 14.611826319083804
-0.21809826791286469 0.3399195075035095 3.4080002307891846 11.42470697586738
-0.21809826791286469 0.3399195075035095 3.4080002307891846 25.13685019070357
-0.21244370937347412 0.3399195075035095 3.4080002307891846 36.73454079105041
-0.21244370937347412 0.3399195075035095 3.4080002307891846 40.84342100831887
-0.2113216370344162 0.3381241261959076 3.390000104904175 17.133471951383385
-0.20901519060134888 0.3344337046146393 3.3530001640319824 14.220357215553065
-0.2113216370344162 0.3381241261959076 3.390000104904175 17.133471951383385
-0.2113216370344162 0.3381241261959076 3.390000104904175 11.819757115327036
-0.21244370937347412 0.3399195075035095 3.4080002307891846 8.701023861719136

-0.08086175471544266 0.31738555431365967 3.130000114440918 8.123930402286263
-0.08086175471544266 0.31738555431365967 3.130000114440918 10.544572947971346
-0.0812751054763794 0.3190079927444458 3.1460001468658447 10.306143436857198
-0.08086175471544266 0.31738555431365967 3.130000114440918 7.648084680158931
-0.08044839650392532 0.3157631456851959 3.114000082015991 22.244113453491295
-0.08171428740024567 0.3259808123111725 3.1630001068115234 22.547308726223406
-0.08086175471544266 0.32257983088493347 3.130000114440918 20.561984203751592
-0.08044839650392532 0.3209308385848999 3.114000082015991 18.08381816971867
-0.0812751054763794 0.32422879338264465 3.1460001468658447 20.29412430583163
-0.08086175471544266 0.32257983088493347 3.130000114440918 20.29412430583163
-0.08171428740024567 0.3259808123111725 3.1630001068115234 22.44717151805925
-0.08086175471544266 0.32257983088493347 3.130000114440918 17.7700679133268

-0.012056753970682621 0.35703232884407043 2.827000141143799 2.390231813651809
-0.08320214599370956 0.3414973318576813 2.8540000915527344 4.092980704637654
-0.06834337115287781 0.3241923749446869 2.827000141143799 -1.5985324691885126
-0.06802909076213837 0.31336188316345215 2.814000129699707 2.308514672144071
-0.06802909076213837 0.31336188316345215 2.814000129699707 -3.425667839784424
-0.06834337115287781 0.31480953097343445 2.827000141143799 -1.5902118204867293
-0.06834337115287781 0.31480953097343445 2.827000141143799 0.2594393910196118
-0.06802909076213837 0.31336188316345215 2.814000129699707 4.080210577680887
-0.06834337115287781 0.31480953097343445 2.827000141143799 2.303458059925447
-0.06834337115287781 0.31480953097343445 2.827000141143799 2.3708919703628197
-0.06802909076213837 0.31336188316345215 2.814000129699707 4.147083597183411
-0.06802909076213837 0.31336188316345215 2.814000129699707 4.199359323081552
-0.06834337115287781 0.31480953097343445 2.827000141143799 -1.5703737273720293

-0.044284556061029434 0.28955987095832825 2.5250000953674316 3.2551593765362696
-0.04445994272828102 0.2864997982978821 2.5350000858306885 6.282832706784234
-0.04465286061167717 0.2877429723739624 2.5460000038146973 3.197593944372599
-0.04445994272828102 0.2864997982978821 2.5350000858306885 7.72387403721531
-0.04409163445234299 0.2841264307498932 2.514000177383423 4.895061616733898
-0.04445994272828102 0.2864997982978821 2.5350000858306885 6.189605305918732
-0.04409163445234299 0.2841264307498932 2.514000177383423 4.599595608223723
-0.04445994272828102 0.2864997982978821 2.5350000858306885 6.136257048866639
